RCP_SNO,RCP_TTL,CKG_NM,RGTR_ID,RGTR_NM,INQ_CNT,RCMM_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_IPDC,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,FIRST_REG_DT
6953636,스콘,스콘,rkduddk00,아름다울가,3628,0,75,굽기,간식,밀가루,빵,계량을 정확히 해야하는 베이킹 초보에겐 넘 어려운 일이죠  베이킹 중 가장 쉽다는 스콘을 시판 팬케익 믹스로 만들어봤어요 시판용 믹스에는 밀가루와 크림  치즈 분말 등 원하는 재료가 다 들어있어서 계란과 버터만 있음 정말 쉽게 만들 수 있답니다 베이킹 초보지만 내가 직접 구웠다는 느낌 내기 넘 좋은 스콘 함께 만들어보아요 ,[재료] 핫케이크가루(시판 팬케익 믹스) 1봉 215g| 계란 1개| 버터 2스푼 [오븐 ] ,2인분,초급,60분이내,20210217162540 
2021825,치즈양배추 샌드위치,치즈양배추샌드위치,dlfdhtk00,땡쵸공쥬,11664,10,142,굽기,간식,밀가루,빵,부드러운 치즈가 샌드위치속으로 치즈양배추 샌드위치,[재료] 양배추| 식빵 2장| 딸기잼| 슬라이스치즈| 계란,1인분,초급,30분이내,20100825110447 
2022536,검은콩 곤약조림,검은콩곤약조림,jisunnyjjang,sunny,20495,21,464,조림,다이어트,콩/견과류,밑반찬,다이어트하세요? 검은콩 곤약조림 강추합니다~!!,[재료] 검은콩 1C| 곤약 300g [양념] 꿀 1T| 통깨 약간 [양념장] 간장 1T| 맛술 1T| 설탕 1T| 꿀 1T| 소금 1꼬집| 물 2C,1인분,아무나,60분이내,20100825215818 
6947251,메추리알조림,메추리알조림,chfhr0826,초록쿠킹쿠킹,1907,0,56,조림,초스피드,달걀/유제품,밑반찬,안뇽하세요!  오늘은 일주일이 시작이니 기분이 꿀꿀하지만! 이럴때 집에 밑반찬은 해놓아야겠죠? 달짝지근한 밑반찬! '메추리알조림'을 만들어볼게요!,[재료] 메추리알 1봉 [양념] 간장 1컵| 설탕 1/2컵| 다진마늘 1/2큰술| 통깨 약간,2인분,아무나,,20201130093244 
6874033,녹차라떼,녹차라떼,99490834,ekekek1106,5572,1,35,끓이기,초스피드,곡류,차/음료/술,친구가 집와서 해줄꺼없을때..,[재료] 녹차가루 1/6컵| 뜨거운물 1/5컵| 설탕 1/6컵| 우유 2/3컵,1인분,아무나,5분이내,20170803171035 
2025115,닭양념구이,닭양념구이,ymgs1888,김영미,35749,19,1426,굽기,초스피드,닭고기,메인반찬,달콤 짭쪼롬한 밥도둑 닭양념구이(데리야키 치킨 구이)~ 아이들 밥반찬 또는 아빠들 술안주로도 좋아요.,[재료] 닭다리살or닭안심살 400g| 통깨 약간 [양념] 간장 6큰술| 고춧가루 0.5큰술| 설탕 1큰술| 물엿 2큰술| 맛술 4큰술| 다진마늘 1큰술| 다진파 2큰술| 참기름 1큰술| 후춧가루 약간,3인분,초급,30분이내,20100828140614 
6655019,바나나식초,바나나식초,seoo7832,봉틀맘,44317,24,282,절임,다이어트,과일류,양념/소스/잼,바나나식초 만들기도 쉽고 다이어트에도 좋은 바나나 식초,[재료] 바나나 2개 [양념] 식초 1컵| 설탕 1컵,,아무나,,20150324111301 
2026164,콩나물 근대국,콩나물근대국,yellow59,우진맘,12638,8,58,끓이기,일상,채소류,국/탕,텃밭에서 키우는 근대를 이용한 된장국 ,[재료] 근대 30g| 감자 50g| 마늘 1작은술 [양념] 된장 1큰술| 멸치 20g| 다시마 3장,1인분,초급,15분이내,20100830000218 
2026588,고추된장무침,고추된장무침,yamyam1103,으나,21012,10,521,무침,일상,채소류,밑반찬,영양 많은 건강식품 고추~ 된장양념에 맛있게 무쳐보세요!,[재료] 풋고추 7~8개| 통깨 0.5큰술 [양념] 된장 2.5큰술| 쌀엿(또는 요리당) 1큰술| 다진마늘 1작은술| 참기름 1큰술,4인분,초급,15분이내,20100830115524 
2299206,미숫가루 토스트 ,미숫가루토스트,cggirl1004,카푸치노,5650,6,113,굽기,간식,밀가루,빵,영양만점 미숫가루토스트입니다.,[재료] 식빵 2장| 미숫가루 1큰술 [양념] 버터 10g| 올리고당(선택) 1큰술,2인분,초급,15분이내,20100830175454 
6867493,맥모닝,맥모닝,9ocjsjb45a2xff04u3lgbc9ziqqq@k,홍이네,7826,4,73,굽기,간식,밀가루,빵,맥도날드 맥모닝 따라하기 ㅎㅎㅎ 맥모닝을 만들어서 홈브런치 합니다,[재료] 치즈 2장| 잉글리쉬머핀 2개| 베이컨 4개| 달걀 2개,2인분,아무나,10분이내,20170327150850 
6954247,김계란말이,김계란말이,hskim4127,저녁노을,1792,0,9,부침,일상,달걀/유제품,밑반찬,신학기 준비로 바쁜 요즘 코로나 때문에 밖에서 외식을 못해 도시락을 싸가지고 갔습니다.,[재료] 계란 4개| 소금| 식용유 약간,2인분,아무나,30분이내,20210226175838 
2300842,새우와 함께 동고동락 계란말이,새우계란말이,rey79,뵈뵈,5653,7,38,부침,일상,달걀/유제품,밑반찬,톡톡씹히는 새우살이 고소한 계란말이입니다.,[재료] 계란| 새우살| 올리브유 [양념] 소금| 매실액(or화이트와인),2인분,초급,30분이내,20100831234724 
2301457,간단하게 만드는 영양가득 부추스크램블에그,부추스크램블에그,iuun0310,연두야,8699,8,70,볶음,일상,채소류,양식,완전 간단하지만 정말 맛있는 부추 스크램블에그  아이반찬으로 꼭 한번 만들어보세요 ~!!,[재료] 부추| 달걀 [양념] 소금| 후추,2인분,초급,15분이내,20100901115208 
2301505,오징어불고기,오징어불고기,swjun,풀향기,27112,56,206,볶음,술안주,해물류,메인반찬,제철 수산물인 오징어를 이용해 매콤하게 오징어 불고기를 만들어 저녁 밥상에 올려 보려고 싱싱한 오징어와 향긋한 깻잎 그리고 양념장 재료를 함께 준비해 보았어요.,[재료] 오징어 4마리| 깻잎 12장| 포도씨유 2큰술 [양념] 고추장 3큰술| 고춧가루 1큰술| 진간장 2큰술| 맛술 1+1/2큰술| 올리고당 1큰술| 다진마늘 1큰술| 후춧가루 약간,3인분,중급,60분이내,20100901123656 
6862755,부추무침,부추무침,tlsghk9088,혀니ㅋ,17958,35,243,무침,초스피드,채소류,밑반찬,상큼한 부추무침 만들기 집에서 고기를 구워먹는날이면 꼭 부추무침을 같이해서 곁들여먹어요^^ 만들기도 너무 간단해서 5분만에 뚝딱 완성하는 레시피에요,[재료] 부추 적당히| 간장 3스푼| 고춧가루 1.5스푼| 다진마늘 1스푼| 식초 1스푼| 설탕 1스푼| 참기름 약간| 통깨 약간,2인분,아무나,5분이내,20161217122303 
2302708,날치알계란말이,날치알계란말이,koomowoochi,쿠모우치,25164,11,503,부침,일상,달걀/유제품,밑반찬,입안에서 톡톡 터지는 고소한 날치알 계란말이입니다.,[재료] 계란 4개| 우유 1T| 날치알 3T [양념] 청주 1T| 소금 약간,2인분,초급,15분이내,20100902143521 
6987958,어묵케찹볶음,어묵케찹볶음,loveshine707,쿡따라,1320,0,26,볶음,일상,가공식품류,밑반찬,딱 3가지 양념만 넣고 볶은 5분 완성 아이반찬 어묵케첩볶음입니다 누구나 5분이면 뚝딱 만들 수 있는 쉽고 간단한 어묵반찬입니다^^*  ,[재료] 얇은 사각어묵 6장| 식용유 약간 [양념] 간장 1.5스푼| 케첩 2스푼| 물엿 2.5스푼,3인분,초급,5분이내,20220923021917 
6885857,고추멸치볶음,고추멸치볶음,92174683,요리톡톡 맛톡톡,2473,0,17,볶음,초스피드,건어물류,밑반찬,저번에 잔멸치 살때 가이리라고 잔멸치보다  조금 큰거를 사었어요 전 멸치중에서 가이리멸치가 젤 맛있더라고요    고추장이나 고추가루에 볶아먹는건 좀 큰멸치로 해야 맛있죠 저도 이멸치 사올땐 고추장에 볶아먹을  생각으로 사왔는데 청양고추가 보여  고추를 넣고 깔끔하게 볶아봤어요    역시 둥이들도 성인이 되고 부턴  이런 매콤하면서도 깔끔한맛을  좋아해주시네요ㅋㅋ 어찌나 잘드시는지 벌써 반박스 산거  반은 나눔하고 다 볶아먹었어요ㅋㅋ    멸치는 식탁에 빼놓지 않고 올릴려고 노력하는것중 하나라 이렇게  잘잡셔주시니 마냥 행복이네요    칼슘보충으로 좋은 멸치볶음 입맛에 따라 맛있게 볶아드세요^^    오늘도 행복한 하루되세요~♡  ,[재료] 가이리멸치 4줌| 청양고추 13개 [양념] 포도씨유 10T| 올리고당 2T| 설탕 4T| 맛술 3T| 통깨 1T,6인분이상,중급,15분이내,20180321091145 
2304768,복숭아 아이스크림,복숭아아이스크림,zzuc11,떠오르는 차차,5182,11,104,끓이기,간식,과일류,디저트,상큼 달콤한 복숭아를 갈아 넣은 아이스크림 만들기에 도전했습니다.,[재료] 복숭아 1/2개 [양념] 달걀 노른자 2개| 우유 1+1/2컵| 생크림 1+1/2컵| 설탕 50g| 올리고당 10g,1인분,아무나,2시간이상,20100904114042 
2306017,닭가슴살 찹쌀죽,닭가슴살찹쌀죽,made55,쟁이,26701,14,481,끓이기,다이어트,닭고기,밥/죽/떡,매일이 힘차고 즐거운날만 있을 수는 없겠지요. 피곤하고 입맛이 없어 아침을 거르고 싶은 날  건강 영양식 닭가슴살 찹쌀죽 가볍게 한그릇 드세요~,[재료] 불린 찹쌀 1컵| 닭가슴살 2캔| 호박 1/2개| 당근 1/2개| 양파 1/2개 [양념] 물 5컵| 소금 약간,2인분,아무나,30분이내,20100906070426 
6850050,오이뱃두리,오이뱃두리,limsu11,로즈의 맛수다,6285,8,117,볶음,일상,채소류,메인반찬,오늘은 한우지애 소고기와 오이를 이용한 오이 뱃두리 만들어 보았어요~!~ 씹히는 식감도 좋은 오이 뱃두리  오도독하고 꼬들꼬들하여 아이들도 좋아할 수 있는 맛있는 반찬이네요~!~    ,[재료] 한우 잡채감 200g| 오이 1/2개 [소고기밑간] 간장 1큰술| 다진마늘 1큰술| 후추 조금,2인분,아무나,15분이내,20160527192337 
2306439,반건조오징어조림,반건조오징어조림,yamyam1103,으나,50552,15,673,조림,일상,건어물류,밑반찬,쫄깃쫄깃 맛있는 반건조 오징어 조림 만들어 볼게요.,[재료] 반건조오징어 1마리| 풋고추 7개| 포도씨유 1큰술| 다진마늘 1작은술| 통깨 약간| 참기름 1작은술 [양념] 간장 2.5큰술| 맛술 1큰술| 쌀엿(요리당) 2큰술| 물 1큰술,2인분,초급,90분이내,20100906131545 
2309409,#NAME?,고추장김장아찌,koomowoochi,쿠모우치,32268,15,145,절임,기타,건어물류,밑반찬,고추장 김 장아찌입니다. ,[재료] 김 30장| 대추 5알| 생강 1톨 [양념] 간장 200g| 다시육수 100g| 청주 50g| 고추장 1T| 조청 80g,3인분,초급,30분이내,20100908224508 
6963346,마늘쫑고추장무침,마늘쫑고추장무침,fanyloveh2,승승맘h2,7413,0,25,무침,일상,채소류,밑반찬,10분 만에 만드는 초간단 밑반찬 마늘쫑고추장무침이에요~^^,[재료] 마늘쫑 200g| 소금 1작은술| 고추장 1큰술| 고춧가루 1큰술| 간장 1큰술| 설탕 1작은술| 통깨 약간| 참기름 1큰술| 다진 마늘 1큰술,4인분,아무나,10분이내,20210815105745 
2311603,곤약잡채,곤약잡채,koomowoochi,쿠모우치,36603,24,1065,볶음,다이어트,채소류,메인반찬,곤약이 0kal라는 것을 알게된후로 곤약 홀릭~ 그때 홀릭하면서 곤약 먹는 방법을 막 터득하게 되더라구요 ~,[재료] 곤약 120g| 파프리카 100g| 브로컬리 30g| 양파 50g| 물에 불린 표고버섯 50g [양념] 간장 1T| 설탕 1ts| 물 1T| 다진마늘 1/2T,1인분,초급,30분이내,20100910230129 
6954011,두부샐러드,두부샐러드,rida0,달이떴다,1339,0,7,기타,다이어트,콩/견과류,기타,제가 살이 좀 쪘어요ㅠ 그래서 오늘부터 다이어트를 해보려구요 그래서 오늘은 다이어트에 좋다는 두부샐러드를 만들어 볼게요,[재료] 두부 1모| 토마토 1개,1인분,아무나,30분이내,20210223120032 
2313680,참치보름달바,참치보름달바,minerva7575,쿡라이프,2252,14,45,튀김,일상,채소류,디저트,고구마가 참치와 생각보다 잘 어울리네요~ 노릇노릇 맛있는 참치보름달바입니다!,[재료] 고구마(중) 2개| 양파 1개| 참치캔 75g,2인분,초급,30분이내,20100913115319 
6904920,사골곰국,사골곰국,18588245,가시코스모스,13280,0,92,끓이기,일상,기타,국/탕,떨어져 사는 딸에게 사골곰국을 들려주려고  꼬박 하루 걸려서 만들었어요~,[재료] 사골 3Kg,6인분이상,초급,2시간이상,20190121155825 
6872917,황금볶음밥,황금볶음밥,gdubu33,만개의레시피,94612,19,1753,볶음,일상,쌀,밥/죽/떡,윤기가 좌르르~ 흐르는 볶음밥계의 명품!  세상의 모든 레시피 만개의레시피,[재료] 밥 1공기| 노른자 2개| 대파 1대 [양념 재료] 소금 약간| 식용유 약간,1인분,아무나,30분이내,20170718114317 
2540198,코다리고추장구이,코다리고추장구이,hsback2000,예쁜포비,7709,14,63,굽기,일상,건어물류,메인반찬,매콤하고 고소한 코다리 고추장구이입니다.,[재료] 코다리 2마리| 녹말가루 3큰술| 식용유 2큰술 [코다리 밑간 양념] 간장 1/3작은술| 들기름 1작은술 [본 양념] 고추장 2큰술| 간장 2작은술| 들기름 1큰술| 물엿 1큰술| 맛술 1큰술| 다진마늘 1/2큰술| 후춧가루 약간,4인분,초급,30분이내,20110314085747 
7005753,닭가슴살전,닭가슴살전,dongetable,동이,433,0,8,부침,다이어트,닭고기,퓨전,다이어트 요리로 좋은 닭가슴살 요리중 하나인 닭가슴살 전이에요. 부족한 간은 간장에 찍어 먹으면 아주 맛있어요.,[재료] 닭가슴살 100g| 계란 1개| 파 1대| 다진마늘 1스푼 [소스] 간장 2스푼| 설탕 1스푼| 식초 1/3스푼,1인분,아무나,15분이내,20230710123317 
2316459,함박스테이크,함박스테이크,fruit528,과일짱,1885,8,6,굽기,일상,육류,양식,지금부터 나만의 인델리 소프트분말 커리로 즐기는 한끼식사를 만들어 보겠습니다.,[재료] 시판카레가루(인델리) 2수저| 물 200ml| 양파 1/2개| 새송이버섯2개| 식용유 약간| 함박스테이크(시판제품) 2개,2인분,초급,30분이내,20100915122440 
2316643,새송이버섯 간장무침 ,새송이버섯간장무침,yoyuge77,띵글이,20316,15,367,무침,초스피드,버섯류,밑반찬,10분안에 조속하게 끝나는 쫄깃쫄깃 새송이버섯 간장무침입니다.,[재료] 버섯 2개 [양념] 다진마늘 조금| 다진파 조금| 간장 약간| 참기름 약간| 깨소금 적당히,2인분,초급,10분이내,20100915144007 
2316658,채소달걀말이,채소달걀말이,001212jm,정민맘,2024,9,10,부침,일상,달걀/유제품,밑반찬,부드럽고 폭신한 채소계란말이입니다.,[재료] 달걀 2개| 다진 채소 1줌| 식용유 약간 [양념] 고운 소금 0.2스푼| 후추 약간,2인분,초급,15분이내,20100915150028 
6841059,가지구이,가지구이,daddytt,아빠투툼,16173,20,313,굽기,초스피드,채소류,메인반찬,짭쪼름한 양념장을 얹어 입맛돋구는 가지구이~ 아주 간단하게 술안주  밥반찬이 완성!,[재료] 가지 1개 [양념] 간장 2T| 참기름 0.5T| 식초 0.5T| 고춧가루 1T| 설탕 0.5T,1인분,아무나,15분이내,20160104181459 
2317080,가지탕수,가지탕수,shriya,문성실,23130,25,493,튀김,일상,채소류,메인반찬,가지를 색다르게 즐기는 쫄깃한 가지탕수입니다.,[재료] 가지 2개| 감자전분 7숟갈 [가지밑간재료] 굵은 소금 0.3숟갈| 후춧가루 약간 [소스재료] 간장 1숟갈| 참치진국 1숟갈| 식초 3숟갈| 설탕 2숟갈| 맛술 1숟갈| 물 1컵| 감자전분 1숟갈,2인분,초급,30분이내,20100916005402 
5890848,맛간장,맛간장,pink9825,날개달고,52769,7,699,끓이기,일상,건어물류,김치/젓갈/장류,불에 끓이지않아 텁텁하지 않고 담백한 맛간장 만드는 방법 알려드릴께요.,[재료] 다시마| 멸치,2인분,아무나,60분이내,20140414144228 
6933175,부추새우전,부추새우전,98378734,달콤스윗맘,1997,0,27,부침,간식,채소류,메인반찬,아침부터  회색빛 하늘에  날이 꾸물꾸물~  ?  기름이 땡김땡김  ?  몸이 원할땐  빛의 속도로 움직여주는  나무늘보 아짐은  ?  후다닥닥~  뒷마당 텃밭에서  부추를 베어왔어요.,[재료] 부추| 밀가루| 물| 소금,2인분,아무나,30분이내,20200523121550 
2319458,플레인 요구르트,플레인요구르트,onlybinliebe,분홍돌고래,9073,8,112,기타,간식,달걀/유제품,차/음료/술,요구르트 메이커 없이 오븐으로 만드는 플레인 요구르트 입니다.,[재료] 우유 1400ml| 불가리스 1병,6인분이상,초급,2시간이상,20100917200718 
2319459,플레인요거트 스콘,요거트스콘,onlybinliebe,분홍돌고래,5364,7,85,굽기,간식,밀가루,빵,플레인 요구르트가 들어간 담백한 요거트 스콘을 만들어봅시다.,[재료] 박력분 220g| 차가운 버터 100g| 베이킹 파우더 1/2큰술| 설탕 1+1/2큰술| 소금 2/3작은술| 플레인 요구르트 80ml,5인분,중급,90분이내,20100917200916 
